Istasyon_No,İl,Istasyon_Adi,datetime,ORTALAMA_SICAKLIK_°C,t2m_min,t2m_avg,t2m_max
17372,Hatay,Antakya,1994-01-01,10.5,6.3722625,9.674103,13.8334675
17372,Hatay,Antakya,1994-02-01,9.8,5.155581,9.135956,13.272849
17372,Hatay,Antakya,1994-03-01,14.1,8.0384035,12.259827,16.954649
17372,Hatay,Antakya,1994-04-01,18.9,13.023183,18.211945,23.71494
17372,Hatay,Antakya,1994-05-01,21.8,15.885092,20.88388,26.360939
17372,Hatay,Antakya,1994-06-01,25.0,18.161978,23.426971,28.971083
17372,Hatay,Antakya,1994-07-01,26.7,20.97185,25.078064,29.84959
17372,Hatay,Antakya,1994-08-01,27.3,21.597464,26.334076,32.01079
17372,Hatay,Antakya,1994-09-01,27.5,22.51231,27.46466,33.51027
17372,Hatay,Antakya,1994-10-01,23.8,18.712643,23.243317,28.529726
17372,Hatay,Antakya,1994-11-01,14.3,9.829651,13.198273,16.940435
17372,Hatay,Antakya,1994-12-01,7.1,3.3909607,6.6457214,10.220974
17372,Hatay,Antakya,1995-01-01,9.4,5.9152036,9.054565,12.64073
17372,Hatay,Antakya,1995-02-01,12.2,6.266861,10.360321,15.138214
17372,Hatay,Antakya,1995-03-01,13.5,8.07879,12.368439,17.086359
17372,Hatay,Antakya,1995-04-01,16.6,10.059357,15.011322,20.13094
17372,Hatay,Antakya,1995-05-01,22.1,15.408041,20.753143,26.555597
17372,Hatay,Antakya,1995-06-01,25.5,18.930256,23.939636,29.116991
17372,Hatay,Antakya,1995-07-01,27.0,21.434637,25.71054,30.493696
17372,Hatay,Antakya,1995-08-01,28.1,22.027931,26.366058,31.578932
17372,Hatay,Antakya,1995-09-01,25.2,20.02219,24.181488,29.328148
17372,Hatay,Antakya,1995-10-01,20.2,15.464854,20.076202,25.61601
17372,Hatay,Antakya,1995-11-01,11.8,6.627436,10.833221,15.60528
17372,Hatay,Antakya,1995-12-01,8.9,3.896503,7.7130127,12.095769
17372,Hatay,Antakya,1996-01-01,8.7,4.424409,7.7441406,11.361142
17372,Hatay,Antakya,1996-02-01,10.8,5.5279636,9.433746,13.819548
17372,Hatay,Antakya,1996-03-01,12.4,7.6929684,11.187592,15.196442
17372,Hatay,Antakya,1996-04-01,15.6,9.809398,14.273743,18.961018
17372,Hatay,Antakya,1996-05-01,22.3,15.326136,20.86325,26.462059
17372,Hatay,Antakya,1996-06-01,25.6,18.92079,24.121124,29.80995
17372,Hatay,Antakya,1996-07-01,27.6,20.92662,26.066406,31.814236
17372,Hatay,Antakya,1996-08-01,28.1,21.443907,26.265106,31.853197
17372,Hatay,Antakya,1996-09-01,25.5,19.520334,23.388184,28.217642
17372,Hatay,Antakya,1996-10-01,19.5,15.230723,18.77945,23.27823
17372,Hatay,Antakya,1996-11-01,15.2,10.08071,14.446014,19.646832
17372,Hatay,Antakya,1996-12-01,12.3,8.848833,11.645813,15.102943
17372,Hatay,Antakya,1997-01-01,9.2,4.8455005,8.535797,12.616277
17372,Hatay,Antakya,1997-02-01,7.5,3.6876972,7.5916443,11.846185
17372,Hatay,Antakya,1997-03-01,10.8,5.7580714,9.880707,14.092571
17372,Hatay,Antakya,1997-04-01,14.9,8.94552,13.46933,18.118212
17372,Hatay,Antakya,1997-05-01,22.1,15.348778,20.689728,26.440449
17372,Hatay,Antakya,1997-06-01,24.9,18.567919,23.607697,28.861506
17372,Hatay,Antakya,1997-07-01,27.8,21.33235,26.295013,31.746113
17372,Hatay,Antakya,1997-08-01,26.5,21.187283,24.691193,28.982033
17372,Hatay,Antakya,1997-09-01,24.0,18.843885,23.510223,29.107126
17372,Hatay,Antakya,1997-10-01,20.2,15.949017,19.953522,24.46848
17372,Hatay,Antakya,1997-11-01,15.0,9.92744,13.772369,18.412401
17372,Hatay,Antakya,1997-12-01,10.3,6.795289,9.7500305,13.18692
17372,Hatay,Antakya,1998-01-01,7.8,4.4059043,7.518341,11.087901
17372,Hatay,Antakya,1998-02-01,9.9,4.2884803,8.7708435,13.437339
17372,Hatay,Antakya,1998-03-01,12.2,7.2626195,11.17627,15.368443
17372,Hatay,Antakya,1998-04-01,18.2,11.848721,16.78775,22.107313
17372,Hatay,Antakya,1998-05-01,21.1,15.427572,20.294373,25.230717
17372,Hatay,Antakya,1998-06-01,24.7,18.37403,23.129425,28.225933
17372,Hatay,Antakya,1998-07-01,27.5,21.273283,25.937836,31.146503
17372,Hatay,Antakya,1998-08-01,29.5,22.96091,27.806305,33.695744
17372,Hatay,Antakya,1998-09-01,25.9,20.795563,24.89746,29.948517
17372,Hatay,Antakya,1998-10-01,21.3,16.56519,21.280548,27.014738
17372,Hatay,Antakya,1998-11-01,16.8,13.221279,16.816498,21.097956
17372,Hatay,Antakya,1998-12-01,10.6,7.4892783,10.6944275,14.420894
17372,Hatay,Antakya,1999-01-01,9.6,5.3156366,9.054474,13.315275
17372,Hatay,Antakya,1999-02-01,10.8,6.3330603,10.281952,14.388999
17372,Hatay,Antakya,1999-03-01,13.4,8.266494,12.688934,17.411972
17372,Hatay,Antakya,1999-04-01,17.2,11.500397,16.046661,20.950575
17372,Hatay,Antakya,1999-05-01,22.6,16.188913,21.405762,27.083925
17372,Hatay,Antakya,1999-06-01,25.3,19.20103,23.731445,28.407257
17372,Hatay,Antakya,1999-07-01,27.9,22.203318,26.34433,31.173769
17372,Hatay,Antakya,1999-08-01,28.6,22.914232,27.02127,32.16931
17372,Hatay,Antakya,1999-09-01,26.0,20.336952,24.860779,30.069773
17372,Hatay,Antakya,1999-10-01,22.0,17.28453,20.91092,25.621752
17372,Hatay,Antakya,1999-11-01,14.6,10.835683,14.790741,19.34554
17372,Hatay,Antakya,1999-12-01,11.1,6.0994005,10.477753,15.572379
17372,Hatay,Antakya,2000-01-01,6.5,3.5203817,7.0881653,10.881028
17372,Hatay,Antakya,2000-02-01,9.0,3.9813464,8.228912,12.769457
17372,Hatay,Antakya,2000-03-01,12.1,6.3488555,10.758179,15.409474
17372,Hatay,Antakya,2000-04-01,18.1,12.034552,16.603424,21.737246
17372,Hatay,Antakya,2000-05-01,21.1,14.48622,19.390472,24.50043
17372,Hatay,Antakya,2000-06-01,26.0,19.21957,24.756409,30.574127
17372,Hatay,Antakya,2000-07-01,28.5,21.787405,27.531586,33.85918
17372,Hatay,Antakya,2000-08-01,28.3,22.21258,26.934418,32.490948
17372,Hatay,Antakya,2000-09-01,25.9,20.195993,24.394897,29.71799
17372,Hatay,Antakya,2000-10-01,20.3,15.789664,19.73941,24.278963
17372,Hatay,Antakya,2000-11-01,14.6,10.925803,15.288574,20.37241
17372,Hatay,Antakya,2000-12-01,9.2,5.9229717,9.2916565,13.387565
17372,Hatay,Antakya,2001-01-01,9.8,5.800808,9.279205,13.526063
17372,Hatay,Antakya,2001-02-01,10.2,6.056404,10.292847,14.777915
17372,Hatay,Antakya,2001-03-01,16.3,9.892503,14.839508,20.264833
17372,Hatay,Antakya,2001-04-01,18.2,12.294497,17.176483,22.274998
17372,Hatay,Antakya,2001-05-01,21.2,15.553588,20.041351,24.894527
17372,Hatay,Antakya,2001-06-01,25.6,19.131353,24.346252,29.997808
17372,Hatay,Antakya,2001-07-01,27.4,21.421595,26.000336,31.2171
17372,Hatay,Antakya,2001-08-01,28.4,22.394,26.676666,31.741034
17372,Hatay,Antakya,2001-09-01,26.4,20.452911,24.494415,29.666273
17372,Hatay,Antakya,2001-10-01,21.6,16.910057,21.078827,26.22526
17372,Hatay,Antakya,2001-11-01,12.9,8.845953,12.695282,17.07215
17372,Hatay,Antakya,2001-12-01,9.7,6.6449537,9.384613,12.489087
17372,Hatay,Antakya,2002-01-01,6.9,2.7201972,6.627472,10.966465
17372,Hatay,Antakya,2002-02-01,12.3,6.01297,10.758392,15.939858
17372,Hatay,Antakya,2002-03-01,14.2,8.106472,13.132935,18.377666
17372,Hatay,Antakya,2002-04-01,16.5,11.228668,15.111969,19.430092
17372,Hatay,Antakya,2002-05-01,21.0,14.606559,19.167358,23.972982
17372,Hatay,Antakya,2002-06-01,25.5,19.106337,24.043121,29.112597
17372,Hatay,Antakya,2002-07-01,28.3,22.081964,26.990387,32.333485
17372,Hatay,Antakya,2002-08-01,28.0,22.390463,26.58133,31.468084
17372,Hatay,Antakya,2002-09-01,25.7,20.031525,24.453949,29.581434
17372,Hatay,Antakya,2002-10-01,21.9,17.938284,22.357178,27.639889
17372,Hatay,Antakya,2002-11-01,15.6,11.107729,15.750397,20.91664
17372,Hatay,Antakya,2002-12-01,7.7,3.9315245,7.125641,10.766702
17372,Hatay,Antakya,2003-01-01,9.8,5.9511986,9.262604,13.133406
17372,Hatay,Antakya,2003-02-01,7.5,4.354977,7.483551,11.255592
17372,Hatay,Antakya,2003-03-01,11.2,5.929272,10.207825,14.664601
17372,Hatay,Antakya,2003-04-01,16.9,10.5010395,15.150818,19.959267
17372,Hatay,Antakya,2003-05-01,23.8,17.19353,22.937836,28.596699
17372,Hatay,Antakya,2003-06-01,25.4,18.69833,23.703644,28.862719
17372,Hatay,Antakya,2003-07-01,27.9,21.367672,26.333649,31.665657
17372,Hatay,Antakya,2003-08-01,28.8,22.153316,26.957245,32.633423
17372,Hatay,Antakya,2003-09-01,25.7,19.750723,24.014008,29.18859
17372,Hatay,Antakya,2003-10-01,22.6,17.19323,21.014557,26.107016
17372,Hatay,Antakya,2003-11-01,13.8,9.767503,13.899872,18.492779
17372,Hatay,Antakya,2003-12-01,9.8,5.2684216,8.744965,12.678801
17372,Hatay,Antakya,2004-01-01,8.4,4.5348697,7.679077,11.21083
17372,Hatay,Antakya,2004-02-01,9.0,4.460648,8.247772,12.252788
17372,Hatay,Antakya,2004-03-01,14.7,8.147665,13.249786,18.757887
17372,Hatay,Antakya,2004-04-01,17.4,10.685822,16.083466,21.777447
17372,Hatay,Antakya,2004-05-01,20.5,14.143062,19.027924,24.343225
17372,Hatay,Antakya,2004-06-01,24.8,18.351675,23.709656,29.296457
17372,Hatay,Antakya,2004-07-01,27.9,21.427542,26.930206,32.932495
17372,Hatay,Antakya,2004-08-01,28.0,21.833027,26.171783,31.312489
17372,Hatay,Antakya,2004-09-01,26.1,20.222572,25.060272,31.366055
17372,Hatay,Antakya,2004-10-01,23.4,17.948845,22.752777,28.437252
17372,Hatay,Antakya,2004-11-01,15.0,10.752345,14.492401,18.773468
17372,Hatay,Antakya,2004-12-01,7.5,4.0451818,7.475342,11.538995
17372,Hatay,Antakya,2005-01-01,9.0,4.312129,8.16153,12.545957
17372,Hatay,Antakya,2005-02-01,9.9,4.4294825,8.485596,12.91738
17372,Hatay,Antakya,2005-03-01,14.1,8.335317,12.747467,17.372578
17372,Hatay,Antakya,2005-04-01,17.8,11.466436,16.537628,21.848175
17372,Hatay,Antakya,2005-05-01,21.3,14.878587,19.963715,25.601473
17372,Hatay,Antakya,2005-06-01,24.5,17.88535,22.842804,28.080996
17372,Hatay,Antakya,2005-07-01,27.2,21.445293,25.967712,31.139408
17372,Hatay,Antakya,2005-08-01,28.1,22.36008,26.450928,31.577814
17372,Hatay,Antakya,2005-09-01,25.6,19.946125,24.133759,29.375006
17372,Hatay,Antakya,2005-10-01,19.5,15.2067585,19.382965,24.407207
17372,Hatay,Antakya,2005-11-01,12.9,8.542886,12.48288,16.991608
17372,Hatay,Antakya,2005-12-01,11.0,6.410925,10.251434,14.927816
17372,Hatay,Antakya,2006-01-01,7.3,3.816233,7.0716248,10.805289
17372,Hatay,Antakya,2006-02-01,10.3,5.5001655,9.631317,14.112344
17372,Hatay,Antakya,2006-03-01,14.2,8.435195,12.658051,17.206018
17372,Hatay,Antakya,2006-04-01,18.1,11.683543,16.058502,21.143805
17372,Hatay,Antakya,2006-05-01,21.9,15.211027,20.402344,26.141872
17372,Hatay,Antakya,2006-06-01,25.4,18.415184,24.030853,29.826641
17372,Hatay,Antakya,2006-07-01,27.4,21.630116,25.77713,30.532356
17372,Hatay,Antakya,2006-08-01,28.3,22.320427,26.5596,31.921793
17372,Hatay,Antakya,2006-09-01,26.2,20.450308,24.88681,30.347727
17372,Hatay,Antakya,2006-10-01,21.1,16.512445,19.937592,24.22366
17372,Hatay,Antakya,2006-11-01,12.6,9.071173,12.858582,17.363955
17372,Hatay,Antakya,2006-12-01,8.2,4.108159,8.3776245,13.242356
17372,Hatay,Antakya,2007-01-01,7.4,2.1698983,6.620697,11.694276
17372,Hatay,Antakya,2007-02-01,10.4,5.718206,9.731598,14.201543
17372,Hatay,Antakya,2007-03-01,14.1,7.953829,12.429474,17.232204
17372,Hatay,Antakya,2007-04-01,16.0,9.869668,14.535858,19.323233
17372,Hatay,Antakya,2007-05-01,22.7,16.16119,21.163788,26.636305
17372,Hatay,Antakya,2007-06-01,25.7,18.39663,23.71634,29.089264
17372,Hatay,Antakya,2007-07-01,28.4,21.881147,27.197235,33.23275
17372,Hatay,Antakya,2007-08-01,28.6,22.838705,26.63086,31.431534
17372,Hatay,Antakya,2007-09-01,26.7,20.582191,25.237427,31.176537
17372,Hatay,Antakya,2007-10-01,22.9,17.301447,22.014282,27.871058
17372,Hatay,Antakya,2007-11-01,15.1,11.011188,14.682953,18.733828
17372,Hatay,Antakya,2007-12-01,8.6,5.1732087,8.427246,12.306305
17372,Hatay,Antakya,2008-01-01,5.4,0.90613776,4.8870544,9.630792
17372,Hatay,Antakya,2008-02-01,9.2,3.2197328,8.080109,13.249176
17372,Hatay,Antakya,2008-03-01,16.7,9.430014,14.487732,19.969172
17372,Hatay,Antakya,2008-04-01,19.3,12.28076,17.458221,23.082884
17372,Hatay,Antakya,2008-05-01,20.9,14.627799,19.44748,24.580256
17372,Hatay,Antakya,2008-06-01,25.9,19.216827,24.95578,30.978586
17372,Hatay,Antakya,2008-07-01,28.1,21.548824,26.602753,32.351803
17372,Hatay,Antakya,2008-08-01,28.7,23.308495,27.726227,33.323883
17372,Hatay,Antakya,2008-09-01,25.7,20.389818,24.440094,29.607477
17372,Hatay,Antakya,2008-10-01,20.7,16.904686,20.53238,25.054455
17372,Hatay,Antakya,2008-11-01,15.4,11.848875,15.787689,20.484488
17372,Hatay,Antakya,2008-12-01,8.2,3.3869748,7.647278,12.569715
17372,Hatay,Antakya,2009-01-01,7.4,3.4952037,7.3609924,11.711846
17372,Hatay,Antakya,2009-02-01,10.4,6.2479835,9.773773,13.859258
17372,Hatay,Antakya,2009-03-01,12.6,7.9309425,11.689056,15.985787
17372,Hatay,Antakya,2009-04-01,17.1,11.253123,16.105469,21.128546
17372,Hatay,Antakya,2009-05-01,21.2,14.80117,19.934906,25.384706
17372,Hatay,Antakya,2009-06-01,26.4,19.381672,25.040253,31.00632
17372,Hatay,Antakya,2009-07-01,28.0,22.084902,26.628754,31.624697
17372,Hatay,Antakya,2009-08-01,28.6,22.027592,27.095673,32.92706
17372,Hatay,Antakya,2009-09-01,25.0,19.87307,23.76065,28.465492
17372,Hatay,Antakya,2009-10-01,22.9,17.753185,22.604034,28.324064
17372,Hatay,Antakya,2009-11-01,14.4,10.699868,14.13974,18.356215
17372,Hatay,Antakya,2009-12-01,11.9,8.330691,11.498596,15.036128
17372,Hatay,Antakya,2010-01-01,11.1,6.9370036,10.1297,13.745995
17372,Hatay,Antakya,2010-02-01,11.7,7.1984415,10.660309,14.816315
17372,Hatay,Antakya,2010-03-01,15.4,10.071882,14.304291,19.051014
17372,Hatay,Antakya,2010-04-01,18.2,12.021718,16.778229,22.017462
17372,Hatay,Antakya,2010-05-01,21.9,15.217752,20.244934,25.64589
17372,Hatay,Antakya,2010-06-01,25.3,19.475477,24.22287,29.407835
17372,Hatay,Antakya,2010-07-01,27.4,21.444159,26.13443,31.50765
17372,Hatay,Antakya,2010-08-01,30.0,23.598282,28.966461,35.40152
17372,Hatay,Antakya,2010-09-01,27.6,21.96668,26.403412,31.822256
17372,Hatay,Antakya,2010-10-01,22.2,17.883093,21.675629,26.530418
17372,Hatay,Antakya,2010-11-01,16.5,11.926675,17.948517,24.407688
17372,Hatay,Antakya,2010-12-01,10.9,7.623585,11.735931,16.434006
17372,Hatay,Antakya,2011-01-01,9.2,5.4937096,9.256775,13.363789
17372,Hatay,Antakya,2011-02-01,10.4,6.061176,9.877594,14.237161
17372,Hatay,Antakya,2011-03-01,13.6,8.059436,12.511566,17.327507
17372,Hatay,Antakya,2011-04-01,17.0,11.272003,15.698975,20.301893
17372,Hatay,Antakya,2011-05-01,20.8,14.622278,19.159637,24.006163
17372,Hatay,Antakya,2011-06-01,24.7,18.424225,22.663391,27.21236
17372,Hatay,Antakya,2011-07-01,27.6,21.35033,26.168945,31.59377
17372,Hatay,Antakya,2011-08-01,28.6,22.693293,26.896637,32.033978
17372,Hatay,Antakya,2011-09-01,26.8,21.173687,25.231476,30.491869
17372,Hatay,Antakya,2011-10-01,19.9,15.6802025,19.717651,24.49895
17372,Hatay,Antakya,2011-11-01,11.1,8.306144,11.830475,15.870376
17372,Hatay,Antakya,2011-12-01,8.2,4.449508,8.223236,12.806919
17372,Hatay,Antakya,2012-01-01,7.0,4.825482,7.4169006,10.619527
17372,Hatay,Antakya,2012-02-01,8.5,3.3252153,7.6045227,12.138816
17372,Hatay,Antakya,2012-03-01,11.5,5.765817,10.562958,15.311652
17372,Hatay,Antakya,2012-04-01,18.5,11.40257,16.993439,22.835064
17372,Hatay,Antakya,2012-05-01,21.5,15.532884,20.021362,24.90234
17372,Hatay,Antakya,2012-06-01,26.4,19.719374,25.137115,31.11953
17372,Hatay,Antakya,2012-07-01,28.9,22.367443,27.624756,33.55514
17372,Hatay,Antakya,2012-08-01,29.4,22.942852,27.638367,33.171673
17372,Hatay,Antakya,2012-09-01,27.4,20.90335,25.940643,31.901585
17372,Hatay,Antakya,2012-10-01,22.1,17.790934,21.788788,26.57279
17372,Hatay,Antakya,2012-11-01,16.1,12.655336,16.399017,20.886156
17372,Hatay,Antakya,2012-12-01,10.1,7.321966,10.431,14.20182
17372,Hatay,Antakya,2013-01-01,8.7,4.6387997,8.239166,12.451222
17372,Hatay,Antakya,2013-02-01,12.0,7.3256445,11.274933,15.619685
17372,Hatay,Antakya,2013-03-01,14.4,8.42313,13.181335,18.394976
17372,Hatay,Antakya,2013-04-01,17.9,12.437872,16.885925,22.16791
17372,Hatay,Antakya,2013-05-01,23.1,16.57987,21.44986,26.73541
17372,Hatay,Antakya,2013-06-01,25.4,18.768414,23.728638,29.003635
17372,Hatay,Antakya,2013-07-01,27.6,21.518417,26.243866,31.61775
17372,Hatay,Antakya,2013-08-01,28.4,22.30303,27.214386,33.053062
17372,Hatay,Antakya,2013-09-01,25.4,20.027447,24.240631,29.478758
17372,Hatay,Antakya,2013-10-01,18.7,14.880052,19.537079,25.237616
17372,Hatay,Antakya,2013-11-01,16.9,12.727008,17.20697,22.551218
17372,Hatay,Antakya,2013-12-01,7.6,3.9910328,7.811676,12.06893
17372,Hatay,Antakya,2014-01-01,10.6,6.3401694,10.206268,14.621664
17372,Hatay,Antakya,2014-02-01,11.8,6.2539334,11.01413,16.470263
17372,Hatay,Antakya,2014-03-01,15.8,9.68388,14.1684265,19.348392
17372,Hatay,Antakya,2014-04-01,18.9,12.130182,17.434723,23.181345
17372,Hatay,Antakya,2014-05-01,22.0,15.70664,20.700043,26.024433
17372,Hatay,Antakya,2014-06-01,25.0,18.895538,24.119446,29.637026
17372,Hatay,Antakya,2014-07-01,27.4,22.089422,26.05954,30.850826
17372,Hatay,Antakya,2014-08-01,28.3,22.8038,27.05072,32.49902
17372,Hatay,Antakya,2014-09-01,26.2,20.698786,24.327972,28.571507
17372,Hatay,Antakya,2014-10-01,20.8,16.40601,20.143219,24.782263
17372,Hatay,Antakya,2014-11-01,13.5,9.396409,13.763947,18.557533
17372,Hatay,Antakya,2014-12-01,12.0,8.590666,11.72702,15.395448
17372,Hatay,Antakya,2015-01-01,7.6,4.0361466,7.8905334,12.239203
17372,Hatay,Antakya,2015-02-01,10.3,5.726751,9.435516,13.67092
17372,Hatay,Antakya,2015-03-01,14.2,8.502917,13.003693,17.782238
17372,Hatay,Antakya,2015-04-01,17.0,10.687311,15.293213,20.036684
17372,Hatay,Antakya,2015-05-01,22.4,15.508461,20.63559,25.978245
17372,Hatay,Antakya,2015-06-01,24.5,18.712286,22.911346,27.663353
17372,Hatay,Antakya,2015-07-01,27.5,21.116789,26.11673,31.776852
17372,Hatay,Antakya,2015-08-01,29.4,23.417635,28.047516,33.48378
17372,Hatay,Antakya,2015-09-01,28.4,22.049437,27.251007,33.6533
17372,Hatay,Antakya,2015-10-01,22.7,18.556644,22.388397,27.27211
17372,Hatay,Antakya,2015-11-01,16.0,11.212978,15.858276,21.163012
17372,Hatay,Antakya,2015-12-01,10.4,6.7513576,10.499359,15.079443
17372,Hatay,Antakya,2016-01-01,7.6,4.0911818,7.5612793,11.359933
17372,Hatay,Antakya,2016-02-01,13.5,8.119896,12.793732,17.862988
17372,Hatay,Antakya,2016-03-01,15.5,9.406482,13.82431,18.85244
17372,Hatay,Antakya,2016-04-01,20.1,13.496995,19.31961,25.546644
17372,Hatay,Antakya,2016-05-01,21.2,15.722076,20.210815,25.089329
17372,Hatay,Antakya,2016-06-01,25.6,20.239948,25.654846,31.309805
17372,Hatay,Antakya,2016-07-01,27.6,22.435953,27.30017,32.935276
17372,Hatay,Antakya,2016-08-01,28.0,23.165272,27.740265,33.407402
17372,Hatay,Antakya,2016-09-01,24.6,20.339924,24.428925,29.380491
17372,Hatay,Antakya,2016-10-01,21.0,17.414122,22.044983,27.90449
17372,Hatay,Antakya,2016-11-01,12.7,8.537962,13.302612,18.832834
17372,Hatay,Antakya,2016-12-01,6.8,5.062805,8.145355,11.557019
17372,Hatay,Antakya,2017-01-01,6.1,2.979642,7.035919,11.113053
17372,Hatay,Antakya,2017-02-01,8.7,4.0454297,9.107574,14.288666
17372,Hatay,Antakya,2017-03-01,13.4,8.835374,13.206329,18.241663
17372,Hatay,Antakya,2017-04-01,16.8,11.655801,16.734955,22.04287
17372,Hatay,Antakya,2017-05-01,20.7,15.59458,20.208954,25.225197
17372,Hatay,Antakya,2017-06-01,24.6,18.962107,24.23938,29.723965
17372,Hatay,Antakya,2017-07-01,28.5,22.301865,28.236847,34.717194
17372,Hatay,Antakya,2017-08-01,28.1,22.602694,27.431854,33.032734
17372,Hatay,Antakya,2017-09-01,26.3,21.51852,26.154572,32.220036
17372,Hatay,Antakya,2017-10-01,19.9,17.295547,21.428497,26.579626
17372,Hatay,Antakya,2017-11-01,14.1,11.512652,15.465546,20.114296
17372,Hatay,Antakya,2017-12-01,10.2,6.6907554,11.129181,16.267353
17372,Hatay,Antakya,2018-01-01,9.0,6.765321,9.878815,13.767376
17372,Hatay,Antakya,2018-02-01,11.7,8.140874,12.227356,16.680912
17372,Hatay,Antakya,2018-03-01,15.3,10.420862,15.054901,20.24409
17372,Hatay,Antakya,2018-04-01,17.9,13.320318,18.389557,24.15973
17372,Hatay,Antakya,2018-05-01,22.5,17.495932,22.36914,27.490505
17372,Hatay,Antakya,2018-06-01,25.0,20.059284,24.112518,28.48885
17372,Hatay,Antakya,2018-07-01,27.3,22.241861,26.431732,31.107048
17372,Hatay,Antakya,2018-08-01,28.0,23.248642,27.178314,32.14148
17372,Hatay,Antakya,2018-09-01,26.7,21.878757,26.477203,32.219944
17372,Hatay,Antakya,2018-10-01,21.3,17.706516,22.368744,28.110569
17372,Hatay,Antakya,2018-11-01,14.3,11.253391,14.794403,18.934048
17372,Hatay,Antakya,2018-12-01,10.3,8.804716,11.350616,14.200875
17372,Hatay,Antakya,2019-01-01,8.1,4.9954314,8.374237,12.085176
17372,Hatay,Antakya,2019-02-01,10.0,6.857583,10.191711,14.178767
17372,Hatay,Antakya,2019-03-01,12.6,8.4968605,12.417206,16.634495
17372,Hatay,Antakya,2019-04-01,15.2,10.828872,15.310577,19.882957
17372,Hatay,Antakya,2019-05-01,22.3,16.406544,22.17978,28.295658
17372,Hatay,Antakya,2019-06-01,25.6,20.402676,25.21399,30.483982
17372,Hatay,Antakya,2019-07-01,27.3,21.845928,26.336151,31.323956
17372,Hatay,Antakya,2019-08-01,28.0,22.853409,27.236938,32.43667
17372,Hatay,Antakya,2019-09-01,26.0,21.302065,25.375092,30.57027
17372,Hatay,Antakya,2019-10-01,22.4,18.455067,23.0029,28.592636
17372,Hatay,Antakya,2019-11-01,15.6,11.294733,16.28122,22.064379
17372,Hatay,Antakya,2019-12-01,10.0,8.185284,10.872162,14.371916
17372,Hatay,Antakya,2020-01-01,8.3,5.524562,8.608765,12.067874
17372,Hatay,Antakya,2020-02-01,8.5,4.594642,8.479645,12.512764
17372,Hatay,Antakya,2020-03-01,14.2,8.7646675,13.149414,17.897535
17372,Hatay,Antakya,2020-04-01,16.5,11.838149,16.23639,21.054897
17372,Hatay,Antakya,2020-05-01,21.8,16.763117,21.557281,26.727598
17372,Hatay,Antakya,2020-06-01,23.6,18.286041,23.137024,28.412197
17372,Hatay,Antakya,2020-07-01,27.2,21.75306,27.025421,32.958626
17372,Hatay,Antakya,2020-08-01,28.1,22.928242,27.465485,32.936867
17372,Hatay,Antakya,2020-09-01,28.0,22.61585,27.794952,34.267838
17372,Hatay,Antakya,2020-10-01,23.5,19.081736,24.22696,30.614262
17372,Hatay,Antakya,2020-11-01,14.7,11.387302,15.461456,20.133543
17372,Hatay,Antakya,2020-12-01,10.7,6.6981506,10.72821,15.577593
17372,Hatay,Antakya,2021-01-01,9.5,5.2575192,9.51947,14.458207
17372,Hatay,Antakya,2021-02-01,11.1,6.4694333,11.383392,16.554056
17372,Hatay,Antakya,2021-03-01,12.5,8.318134,12.426117,16.851007
17372,Hatay,Antakya,2021-04-01,16.8,11.637726,17.036285,22.637001
17372,Hatay,Antakya,2021-05-01,22.2,16.151402,21.861786,28.201727
17372,Hatay,Antakya,2021-06-01,24.4,18.510414,23.746613,29.080532
17372,Hatay,Antakya,2021-07-01,28.3,22.435692,27.7229,33.54531
17372,Hatay,Antakya,2021-08-01,28.8,23.117916,28.436737,34.514454
17372,Hatay,Antakya,2021-09-01,25.3,20.515673,24.766632,29.854181
17372,Hatay,Antakya,2021-10-01,20.7,17.05696,21.761261,27.46599
17372,Hatay,Antakya,2021-11-01,15.1,11.970734,16.934479,22.490713
17372,Hatay,Antakya,2021-12-01,9.9,6.9663568,10.513214,14.652047
17372,Hatay,Antakya,2022-01-01,7.3,4.826289,8.31546,12.33435
17372,Hatay,Antakya,2022-02-01,10.2,6.7314234,10.71225,15.275334
17372,Hatay,Antakya,2022-03-01,9.4,5.4583426,9.428223,13.3811455
17372,Hatay,Antakya,2022-04-01,18.3,12.208982,18.232117,24.66192
17372,Hatay,Antakya,2022-05-01,20.9,15.749074,20.920776,26.514936
17372,Hatay,Antakya,2022-06-01,24.5,19.316656,24.066132,29.346197
17372,Hatay,Antakya,2022-07-01,27.3,21.593029,27.091583,33.167084
17372,Hatay,Antakya,2022-08-01,27.5,22.956688,27.218475,32.451508
17372,Hatay,Antakya,2022-09-01,25.6,20.929865,25.405182,31.017527
17372,Hatay,Antakya,2022-10-01,21.5,17.868515,22.192719,27.513708
17372,Hatay,Antakya,2022-11-01,15.5,12.333901,15.884003,20.296278
17372,Hatay,Antakya,2022-12-01,10.9,7.86671,11.83667,16.37991
17372,Hatay,Antakya,2023-01-01,8.8,4.567898,9.006683,14.06207
17372,Hatay,Antakya,2023-02-01,9.4,4.186276,8.941986,13.63001
17372,Hatay,Antakya,2023-03-01,14.6,9.994372,13.962006,18.614773
17372,Hatay,Antakya,2023-04-01,16.6,11.788816,16.228027,21.221247
17372,Hatay,Antakya,2023-05-01,20.9,15.711799,20.742615,26.074924
17372,Hatay,Antakya,2023-06-01,24.3,19.028246,23.573395,28.585196
17372,Hatay,Antakya,2023-07-01,28.0,22.124601,27.84018,34.139755
