Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
17866,GÖKSUN,1991,5,11.9
17866,GÖKSUN,1991,6,17.3
17866,GÖKSUN,1991,7,20.9
17866,GÖKSUN,1991,8,20.9
17866,GÖKSUN,1991,9,16.1
17866,GÖKSUN,1991,10,11.4
17866,GÖKSUN,1991,11,4.4
17866,GÖKSUN,1991,12,-3.4
17866,GÖKSUN,1991,13,8.4
17866,GÖKSUN,1992,1,-10.1
17866,GÖKSUN,1992,2,-9.4
17866,GÖKSUN,1992,3,-2.4
17866,GÖKSUN,1992,4,8.2
17866,GÖKSUN,1992,5,10.8
17866,GÖKSUN,1992,6,15.8
17866,GÖKSUN,1992,7,18.7
17866,GÖKSUN,1992,8,20.8
17866,GÖKSUN,1992,9,14.8
17866,GÖKSUN,1992,10,12.1
17866,GÖKSUN,1992,11,2.6
17866,GÖKSUN,1992,12,-6.2
17866,GÖKSUN,1992,13,6.4
17866,GÖKSUN,1993,1,-7.9
17866,GÖKSUN,1993,2,-3.6
17866,GÖKSUN,1993,3,0.5
17866,GÖKSUN,1993,4,8.5
17866,GÖKSUN,1993,5,11.7
17866,GÖKSUN,1993,6,16.5
17866,GÖKSUN,1993,7,20.9
17866,GÖKSUN,1993,8,20.4
17866,GÖKSUN,1993,9,16.6
17866,GÖKSUN,1993,10,11.0
17866,GÖKSUN,1993,11,1.4
17866,GÖKSUN,1993,12,1.0
17866,GÖKSUN,1993,13,8.2
17866,GÖKSUN,1994,1,1.4
17866,GÖKSUN,1994,2,-1.9
17866,GÖKSUN,1994,3,4.3
17866,GÖKSUN,1994,4,11.4
17866,GÖKSUN,1994,5,13.6
17866,GÖKSUN,1994,6,17.6
17866,GÖKSUN,1994,7,21.3
17866,GÖKSUN,1994,8,20.2
17866,GÖKSUN,1994,9,18.4
17866,GÖKSUN,1994,10,12.8
17866,GÖKSUN,1994,11,3.5
17866,GÖKSUN,1994,12,-4.7
17866,GÖKSUN,1994,13,9.9
17866,GÖKSUN,1995,1,-0.7
17866,GÖKSUN,1995,2,1.0
17866,GÖKSUN,1995,3,3.9
17866,GÖKSUN,1995,4,7.6
17866,GÖKSUN,1995,5,13.4
17866,GÖKSUN,1995,6,17.1
17866,GÖKSUN,1995,7,19.1
17866,GÖKSUN,1995,8,20.5
17866,GÖKSUN,1995,9,16.4
17866,GÖKSUN,1995,10,9.6
17866,GÖKSUN,1995,11,1.2
17866,GÖKSUN,1995,12,-1.5
17866,GÖKSUN,1995,13,9.0
17866,GÖKSUN,1996,1,-1.6
17866,GÖKSUN,1996,2,1.0
17866,GÖKSUN,1996,3,3.2
17866,GÖKSUN,1996,4,6.8
17866,GÖKSUN,1996,5,14.8
17866,GÖKSUN,1996,6,17.1
17866,GÖKSUN,1996,7,21.9
17866,GÖKSUN,1996,8,20.3
17866,GÖKSUN,1996,9,15.7
17866,GÖKSUN,1996,10,9.7
17866,GÖKSUN,1996,11,4.8
17866,GÖKSUN,1996,12,3.5
17866,GÖKSUN,1996,13,9.8
17866,GÖKSUN,1997,1,0.2
17866,GÖKSUN,1997,2,-3.3
17866,GÖKSUN,1997,3,0.5
17866,GÖKSUN,1997,4,4.8
17866,GÖKSUN,1997,5,14.1
17866,GÖKSUN,1997,6,16.6
17866,GÖKSUN,1997,7,19.9
17866,GÖKSUN,1997,8,19.1
17866,GÖKSUN,1997,9,14.2
17866,GÖKSUN,1997,10,11.1
17866,GÖKSUN,1997,11,4.2
17866,GÖKSUN,1997,12,0.6
17866,GÖKSUN,1997,13,8.6
17866,GÖKSUN,1998,1,-3.8
17866,GÖKSUN,1998,2,-1.3
17866,GÖKSUN,1998,3,1.6
17866,GÖKSUN,1998,4,9.0
17866,GÖKSUN,1998,5,12.6
17866,GÖKSUN,1998,6,17.7
17866,GÖKSUN,1998,7,22.0
17866,GÖKSUN,1998,8,21.3
17866,GÖKSUN,1998,9,16.2
17866,GÖKSUN,1998,10,10.8
17866,GÖKSUN,1998,11,7.2
17866,GÖKSUN,1998,12,1.0
17866,GÖKSUN,1998,13,9.6
17866,GÖKSUN,1999,1,-1.6
17866,GÖKSUN,1999,2,0.2
17866,GÖKSUN,1999,3,3.7
17866,GÖKSUN,1999,4,9.1
17866,GÖKSUN,1999,5,13.8
17866,GÖKSUN,1999,6,16.8
17866,GÖKSUN,1999,7,21.3
17866,GÖKSUN,1999,8,20.3
17866,GÖKSUN,1999,9,15.9
17866,GÖKSUN,1999,10,12.1
17866,GÖKSUN,1999,11,4.9
17866,GÖKSUN,1999,12,0.1
17866,GÖKSUN,1999,13,9.8
17866,GÖKSUN,2000,1,-7.3
17866,GÖKSUN,2000,2,-7.1
17866,GÖKSUN,2000,3,-1.9
17866,GÖKSUN,2000,4,8.8
17866,GÖKSUN,2000,5,12.4
17866,GÖKSUN,2000,6,17.5
17866,GÖKSUN,2000,7,22.3
17866,GÖKSUN,2000,8,19.7
17866,GÖKSUN,2000,9,15.3
