Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
17907,KADİRLİ,2023,7,30.1
17907,KADİRLİ,2023,8,31.0
17907,KADİRLİ,2023,9,28.1
17907,KADİRLİ,2023,10,23.2
17907,KADİRLİ,2023,11,18.1
17907,KADİRLİ,2023,12,13.7
17907,KADİRLİ,2023,13,20.6
17907,KADİRLİ,2024,1,11.7
17907,KADİRLİ,2024,2,13.3
17907,KADİRLİ,2024,3,14.8
17907,KADİRLİ,2024,4,21.4
17907,KADİRLİ,2024,5,21.5
17907,KADİRLİ,2024,6,29.7
17907,KADİRLİ,2024,7,30.3
17907,KADİRLİ,2024,8,30.2
17907,KADİRLİ,2024,9,26.7
17907,KADİRLİ,2024,10,22.2
17907,KADİRLİ,2024,11,15.6
17907,KADİRLİ,2024,12,12.0
17907,KADİRLİ,2024,13,20.8
17907,KADİRLİ,2025,1,11.8
17907,KADİRLİ,2025,2,11.7
18289,HASANBEYLİ,2014,3,11.7
18289,HASANBEYLİ,2014,4,14.0
18289,HASANBEYLİ,2014,5,16.9
18289,HASANBEYLİ,2014,6,20.4
18289,HASANBEYLİ,2014,7,22.5
18289,HASANBEYLİ,2014,8,24.2
18289,HASANBEYLİ,2014,9,20.4
18289,HASANBEYLİ,2014,10,16.5
18289,HASANBEYLİ,2014,11,11.0
18289,HASANBEYLİ,2014,12,8.5
18289,HASANBEYLİ,2015,1,4.5
18289,HASANBEYLİ,2015,2,5.8
18289,HASANBEYLİ,2015,3,9.2
18289,HASANBEYLİ,2015,4,11.4
18289,HASANBEYLİ,2015,5,17.3
18289,HASANBEYLİ,2015,6,19.2
18289,HASANBEYLİ,2015,7,23.5
18289,HASANBEYLİ,2015,8,24.6
18289,HASANBEYLİ,2015,9,24.3
18289,HASANBEYLİ,2015,10,18.5
18289,HASANBEYLİ,2015,11,13.1
18289,HASANBEYLİ,2015,12,7.6
18289,HASANBEYLİ,2015,13,15.0
18289,HASANBEYLİ,2016,1,3.0
18289,HASANBEYLİ,2016,2,9.8
18289,HASANBEYLİ,2016,3,10.4
18289,HASANBEYLİ,2016,4,16.7
18289,HASANBEYLİ,2016,5,16.4
18289,HASANBEYLİ,2016,6,22.4
18289,HASANBEYLİ,2016,7,24.2
18289,HASANBEYLİ,2016,8,24.9
18289,HASANBEYLİ,2016,9,20.6
18289,HASANBEYLİ,2016,10,18.4
18289,HASANBEYLİ,2016,11,11.5
18289,HASANBEYLİ,2016,12,3.6
18289,HASANBEYLİ,2016,13,15.1
18289,HASANBEYLİ,2017,1,3.2
18289,HASANBEYLİ,2017,2,5.7
18289,HASANBEYLİ,2017,3,9.8
18289,HASANBEYLİ,2017,4,13.3
18289,HASANBEYLİ,2017,5,16.6
18289,HASANBEYLİ,2017,6,21.1
18289,HASANBEYLİ,2017,7,25.6
18289,HASANBEYLİ,2017,8,24.6
18289,HASANBEYLİ,2017,9,23.4
18289,HASANBEYLİ,2017,10,17.4
18289,HASANBEYLİ,2017,11,11.6
18289,HASANBEYLİ,2017,12,10.2
18289,HASANBEYLİ,2017,13,15.3
18289,HASANBEYLİ,2018,1,6.4
18289,HASANBEYLİ,2018,2,8.8
18289,HASANBEYLİ,2018,3,12.0
18289,HASANBEYLİ,2018,4,15.8
18289,HASANBEYLİ,2018,5,19.3
18289,HASANBEYLİ,2018,6,20.8
18289,HASANBEYLİ,2018,7,22.9
18289,HASANBEYLİ,2018,8,23.6
18289,HASANBEYLİ,2018,9,22.8
18289,HASANBEYLİ,2018,10,18.7
18289,HASANBEYLİ,2018,11,12.0
18289,HASANBEYLİ,2018,12,7.2
18289,HASANBEYLİ,2018,13,15.9
18289,HASANBEYLİ,2019,1,4.1
18289,HASANBEYLİ,2019,2,6.3
18289,HASANBEYLİ,2019,3,8.5
18289,HASANBEYLİ,2019,4,11.6
18289,HASANBEYLİ,2019,5,19.8
18289,HASANBEYLİ,2019,6,22.2
18289,HASANBEYLİ,2019,7,22.6
18289,HASANBEYLİ,2019,8,24.0
18289,HASANBEYLİ,2019,9,21.9
18289,HASANBEYLİ,2019,10,19.6
18289,HASANBEYLİ,2019,11,14.4
18289,HASANBEYLİ,2019,12,7.9
18289,HASANBEYLİ,2019,13,15.3
18289,HASANBEYLİ,2020,1,4.8
18289,HASANBEYLİ,2020,2,4.7
18289,HASANBEYLİ,2020,3,10.3
18289,HASANBEYLİ,2020,4,12.9
18289,HASANBEYLİ,2020,5,18.2
18289,HASANBEYLİ,2020,6,19.8
18289,HASANBEYLİ,2020,7,24.7
18289,HASANBEYLİ,2020,8,24.4
18289,HASANBEYLİ,2020,9,25.3
18289,HASANBEYLİ,2020,10,21.2
18289,HASANBEYLİ,2020,11,12.4
18289,HASANBEYLİ,2020,12,8.5
18289,HASANBEYLİ,2020,13,15.7
18289,HASANBEYLİ,2021,1,7.1
18289,HASANBEYLİ,2021,2,8.2
18289,HASANBEYLİ,2021,3,8.5
18289,HASANBEYLİ,2021,4,14.2
18289,HASANBEYLİ,2021,5,19.4
18289,HASANBEYLİ,2021,6,20.5
18289,HASANBEYLİ,2021,7,24.8
18289,HASANBEYLİ,2021,8,25.3
18289,HASANBEYLİ,2021,9,21.1
18289,HASANBEYLİ,2021,10,18.0
18289,HASANBEYLİ,2021,11,14.1
18289,HASANBEYLİ,2021,12,7.6
18289,HASANBEYLİ,2021,13,15.8
18289,HASANBEYLİ,2022,1,3.3
18289,HASANBEYLİ,2022,2,7.0
18289,HASANBEYLİ,2022,3,4.5
18289,HASANBEYLİ,2022,4,16.0
18289,HASANBEYLİ,2022,5,17.2
18289,HASANBEYLİ,2022,6,20.9
18289,HASANBEYLİ,2022,7,24.1
18289,HASANBEYLİ,2022,8,24.3
18289,HASANBEYLİ,2022,9,22.2
18289,HASANBEYLİ,2022,10,18.7
18289,HASANBEYLİ,2022,11,12.9
18289,HASANBEYLİ,2022,12,9.9
18289,HASANBEYLİ,2022,13,15.1
18289,HASANBEYLİ,2023,1,7.1
18289,HASANBEYLİ,2023,2,4.8
18289,HASANBEYLİ,2023,3,10.5
18289,HASANBEYLİ,2023,4,12.4
18289,HASANBEYLİ,2023,5,17.4
18289,HASANBEYLİ,2023,6,20.5
18289,HASANBEYLİ,2023,7,25.3
18289,HASANBEYLİ,2023,8,25.5
18289,HASANBEYLİ,2023,9,23.0
18289,HASANBEYLİ,2023,10,19.3
18289,HASANBEYLİ,2023,11,13.5
18289,HASANBEYLİ,2023,12,10.1
18289,HASANBEYLİ,2023,13,15.8
18289,HASANBEYLİ,2024,1,6.9
18289,HASANBEYLİ,2024,2,8.4
18289,HASANBEYLİ,2024,3,9.9
18289,HASANBEYLİ,2024,4,17.4
18289,HASANBEYLİ,2024,5,16.5
18289,HASANBEYLİ,2024,6,25.7
18289,HASANBEYLİ,2024,7,24.9
18289,HASANBEYLİ,2024,8,24.7
18289,HASANBEYLİ,2024,9,21.9
18289,HASANBEYLİ,2024,10,17.9
18289,HASANBEYLİ,2024,11,11.5
18289,HASANBEYLİ,2024,12,7.4
18289,HASANBEYLİ,2024,13,16.1
18289,HASANBEYLİ,2025,1,7.9
18289,HASANBEYLİ,2025,2,8.4
18290,TOPRAKKALE,2014,3,15.7
18290,TOPRAKKALE,2014,4,18.5
18290,TOPRAKKALE,2014,5,21.2
18290,TOPRAKKALE,2014,6,24.7
18290,TOPRAKKALE,2014,7,27.2
18290,TOPRAKKALE,2014,8,28.2
18290,TOPRAKKALE,2014,9,25.3
18290,TOPRAKKALE,2014,10,20.8
18290,TOPRAKKALE,2014,11,14.7
18290,TOPRAKKALE,2014,12,12.9
18290,TOPRAKKALE,2015,1,8.8
18290,TOPRAKKALE,2015,2,11.0
18290,TOPRAKKALE,2015,3,14.1
18290,TOPRAKKALE,2015,4,16.2
18290,TOPRAKKALE,2015,5,21.6
18290,TOPRAKKALE,2015,6,23.9
18290,TOPRAKKALE,2015,7,27.4
18290,TOPRAKKALE,2015,8,29.1
18290,TOPRAKKALE,2015,9,27.9
18290,TOPRAKKALE,2015,10,22.6
18290,TOPRAKKALE,2015,11,18.4
18290,TOPRAKKALE,2015,12,13.2
18290,TOPRAKKALE,2015,13,19.7
18290,TOPRAKKALE,2016,1,7.9
18290,TOPRAKKALE,2016,2,13.6
18290,TOPRAKKALE,2016,3,15.1
18290,TOPRAKKALE,2016,4,20.0
18290,TOPRAKKALE,2016,5,20.7
18290,TOPRAKKALE,2016,6,26.0
18290,TOPRAKKALE,2016,7,28.4
18290,TOPRAKKALE,2016,8,29.1
18290,TOPRAKKALE,2016,9,25.3
18290,TOPRAKKALE,2016,10,22.6
18290,TOPRAKKALE,2016,11,15.2
18290,TOPRAKKALE,2016,12,8.4
18290,TOPRAKKALE,2016,13,19.4
18290,TOPRAKKALE,2017,1,7.9
18290,TOPRAKKALE,2017,2,10.3
18290,TOPRAKKALE,2017,3,14.8
18290,TOPRAKKALE,2017,4,17.6
18290,TOPRAKKALE,2017,5,20.7
18290,TOPRAKKALE,2017,6,24.7
18290,TOPRAKKALE,2017,7,29.1
18290,TOPRAKKALE,2017,8,29.1
18290,TOPRAKKALE,2017,9,27.3
18290,TOPRAKKALE,2017,10,21.5
18290,TOPRAKKALE,2017,11,15.2
18290,TOPRAKKALE,2017,12,12.9
18290,TOPRAKKALE,2017,13,19.4
18290,TOPRAKKALE,2018,1,10.2
18290,TOPRAKKALE,2018,2,13.2
18290,TOPRAKKALE,2018,3,16.3
18290,TOPRAKKALE,2018,4,19.2
18290,TOPRAKKALE,2018,5,23.1
18290,TOPRAKKALE,2018,6,25.2
18290,TOPRAKKALE,2018,7,27.9
18290,TOPRAKKALE,2018,8,28.6
18290,TOPRAKKALE,2018,9,27.1
18290,TOPRAKKALE,2018,10,22.5
18290,TOPRAKKALE,2018,11,16.2
18290,TOPRAKKALE,2018,12,11.7
18290,TOPRAKKALE,2018,13,20.1
18290,TOPRAKKALE,2019,1,9.3
18290,TOPRAKKALE,2019,2,11.4
18290,TOPRAKKALE,2019,3,13.0
18290,TOPRAKKALE,2019,4,16.3
18290,TOPRAKKALE,2019,5,23.3
18290,TOPRAKKALE,2019,6,25.9
18290,TOPRAKKALE,2019,7,27.1
18290,TOPRAKKALE,2019,8,28.5
18290,TOPRAKKALE,2019,9,26.3
18290,TOPRAKKALE,2019,10,23.6
18290,TOPRAKKALE,2019,11,17.6
18290,TOPRAKKALE,2019,12,11.6
18290,TOPRAKKALE,2019,13,19.5
18290,TOPRAKKALE,2020,1,9.1
18290,TOPRAKKALE,2020,2,9.8
18290,TOPRAKKALE,2020,3,14.8
18290,TOPRAKKALE,2020,4,17.1
18290,TOPRAKKALE,2020,5,22.1
18290,TOPRAKKALE,2020,6,24.0
18290,TOPRAKKALE,2020,7,28.4
18290,TOPRAKKALE,2020,8,28.6
18290,TOPRAKKALE,2020,9,28.6
18290,TOPRAKKALE,2020,10,25.0
18290,TOPRAKKALE,2020,11,16.1
18290,TOPRAKKALE,2020,12,11.9
18290,TOPRAKKALE,2020,13,19.9
18290,TOPRAKKALE,2021,1,11.3
18290,TOPRAKKALE,2021,2,12.4
18290,TOPRAKKALE,2021,3,13.2
18290,TOPRAKKALE,2021,4,17.7
18290,TOPRAKKALE,2021,5,22.9
18290,TOPRAKKALE,2021,6,25.0
18290,TOPRAKKALE,2021,7,28.9
18290,TOPRAKKALE,2021,8,29.3
18290,TOPRAKKALE,2021,9,25.9
18290,TOPRAKKALE,2021,10,22.1
18290,TOPRAKKALE,2021,11,17.2
18290,TOPRAKKALE,2021,12,11.4
18290,TOPRAKKALE,2021,13,19.8
18290,TOPRAKKALE,2022,1,8.4
18290,TOPRAKKALE,2022,2,11.7
18290,TOPRAKKALE,2022,3,9.9
18290,TOPRAKKALE,2022,4,19.2
18290,TOPRAKKALE,2022,5,21.2
18290,TOPRAKKALE,2022,6,25.1
18290,TOPRAKKALE,2022,7,28.2
18290,TOPRAKKALE,2022,8,29.0
18290,TOPRAKKALE,2022,9,26.4
18290,TOPRAKKALE,2022,10,22.8
18290,TOPRAKKALE,2022,11,17.0
18290,TOPRAKKALE,2022,12,13.5
18290,TOPRAKKALE,2022,13,19.4
18290,TOPRAKKALE,2023,1,11.5
18290,TOPRAKKALE,2023,2,9.4
18290,TOPRAKKALE,2023,3,15.6
18290,TOPRAKKALE,2023,11,14.2
18290,TOPRAKKALE,2023,12,12.2
18290,TOPRAKKALE,2024,1,11.6
18290,TOPRAKKALE,2024,2,12.3
18290,TOPRAKKALE,2024,3,14.2
18290,TOPRAKKALE,2024,4,20.3
18290,TOPRAKKALE,2024,5,21.1
18290,TOPRAKKALE,2024,6,28.6
18290,TOPRAKKALE,2024,7,29.5
18290,TOPRAKKALE,2024,8,29.3
18290,TOPRAKKALE,2024,9,25.9
18290,TOPRAKKALE,2024,10,20.8
18290,TOPRAKKALE,2024,11,14.4
18290,TOPRAKKALE,2024,12,10.1
18290,TOPRAKKALE,2024,13,19.9
18290,TOPRAKKALE,2025,1,10.1
18290,TOPRAKKALE,2025,2,10.3
19184,SUMBAS,2017,8,29.5
19184,SUMBAS,2017,10,22.3
19184,SUMBAS,2017,11,16.6
19184,SUMBAS,2017,12,14.1
19184,SUMBAS,2018,1,11.2
19184,SUMBAS,2018,2,14.1
19184,SUMBAS,2018,3,16.8
19184,SUMBAS,2018,4,20.3
19184,SUMBAS,2018,5,23.5
19184,SUMBAS,2018,6,24.5
19184,SUMBAS,2018,7,27.5
19184,SUMBAS,2018,8,28.8
19184,SUMBAS,2018,9,27.7
19184,SUMBAS,2018,10,23.4
19184,SUMBAS,2018,11,17.3
19184,SUMBAS,2018,12,12.4
19184,SUMBAS,2018,13,20.7
19184,SUMBAS,2019,1,9.6
19184,SUMBAS,2019,2,12.0
19184,SUMBAS,2019,3,13.7
19184,SUMBAS,2019,4,16.8
19184,SUMBAS,2019,5,23.9
19184,SUMBAS,2019,6,25.8
19184,SUMBAS,2019,7,27.1
19184,SUMBAS,2019,8,28.5
19184,SUMBAS,2019,9,26.8
19184,SUMBAS,2019,10,24.2
19184,SUMBAS,2019,11,19.4
19184,SUMBAS,2019,12,12.4
19184,SUMBAS,2019,13,20.1
19184,SUMBAS,2020,1,10.3
19184,SUMBAS,2020,2,8.2
19184,SUMBAS,2020,4,19.8
19184,SUMBAS,2020,5,23.0
19184,SUMBAS,2020,6,24.3
19184,SUMBAS,2020,7,28.6
19184,SUMBAS,2020,8,29.2
19184,SUMBAS,2020,9,29.3
19184,SUMBAS,2020,10,25.9
19184,SUMBAS,2020,11,17.7
19184,SUMBAS,2020,12,14.3
19184,SUMBAS,2021,1,12.5
19184,SUMBAS,2021,2,15.7
19184,SUMBAS,2021,3,13.7
19184,SUMBAS,2021,4,18.7
19184,SUMBAS,2021,5,23.4
19184,SUMBAS,2021,6,24.6
19184,SUMBAS,2021,7,29.3
19184,SUMBAS,2021,8,29.8
19184,SUMBAS,2021,9,26.3
19184,SUMBAS,2021,10,23.0
19184,SUMBAS,2021,11,18.4
19184,SUMBAS,2021,12,12.2
19184,SUMBAS,2021,13,21.0
19184,SUMBAS,2022,1,9.0
19184,SUMBAS,2022,2,12.3
19184,SUMBAS,2022,3,10.3
19184,SUMBAS,2022,4,20.4
19184,SUMBAS,2022,5,21.6
19184,SUMBAS,2022,6,25.0
19184,SUMBAS,2022,7,28.6
19184,SUMBAS,2022,8,29.3
19184,SUMBAS,2022,9,27.1
19184,SUMBAS,2022,10,23.6
19184,SUMBAS,2022,11,17.9
19184,SUMBAS,2022,12,14.5
19184,SUMBAS,2022,13,20.0
19184,SUMBAS,2023,1,12.5
19184,SUMBAS,2023,2,10.4
19184,SUMBAS,2023,3,15.4
19184,SUMBAS,2023,4,17.1
19184,SUMBAS,2023,5,21.9
19184,SUMBAS,2023,6,24.9
19184,SUMBAS,2023,7,29.5
19184,SUMBAS,2023,8,30.1
19184,SUMBAS,2023,9,27.7
19184,SUMBAS,2023,10,22.5
19184,SUMBAS,2023,11,18.2
19184,SUMBAS,2023,12,14.3
19184,SUMBAS,2023,13,20.4
19184,SUMBAS,2024,1,11.8
19184,SUMBAS,2024,2,13.5
19184,SUMBAS,2024,3,14.8
19184,SUMBAS,2024,4,21.4
19184,SUMBAS,2024,5,20.9
19184,SUMBAS,2024,6,29.3
19184,SUMBAS,2024,7,29.8
19184,SUMBAS,2024,8,29.4
19184,SUMBAS,2024,9,25.9
19184,SUMBAS,2024,10,22.4
19184,SUMBAS,2024,11,16.3
19184,SUMBAS,2024,12,12.2
19184,SUMBAS,2024,13,20.6
19184,SUMBAS,2025,1,12.9
19184,SUMBAS,2025,2,12.4
