Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
8895,GULNAR,2003,11,10.8
8895,GULNAR,2003,12,5.8
8895,GULNAR,2005,1,4.8
8895,GULNAR,2005,2,4.0
8895,GULNAR,2005,3,8.9
8895,GULNAR,2005,4,12.6
8895,GULNAR,2005,5,16.6
8895,GULNAR,2005,6,21.3
8895,GULNAR,2005,7,25.4
8895,GULNAR,2005,8,25.6
8895,GULNAR,2005,9,21.0
8895,GULNAR,2005,10,14.1
8895,GULNAR,2005,11,8.8
8895,GULNAR,2005,12,7.2
8895,GULNAR,2005,13,14.3
8895,GULNAR,2006,1,5.0
17330,SİLİFKE,1951,1,11.8
17330,SİLİFKE,1951,2,12.5
17330,SİLİFKE,1951,3,15.6
17330,SİLİFKE,1951,4,18.8
17330,SİLİFKE,1951,5,22.5
17330,SİLİFKE,1951,6,25.6
17330,SİLİFKE,1951,7,28.4
17330,SİLİFKE,1951,8,29.3
17330,SİLİFKE,1951,9,27.1
17330,SİLİFKE,1951,10,20.1
17330,SİLİFKE,1951,11,16.9
17330,SİLİFKE,1951,12,10.0
17330,SİLİFKE,1951,13,19.9
17330,SİLİFKE,1952,1,11.2
17330,SİLİFKE,1952,2,11.5
17330,SİLİFKE,1952,3,12.0
17330,SİLİFKE,1952,4,17.8
17330,SİLİFKE,1952,5,21.2
17330,SİLİFKE,1952,6,25.6
17330,SİLİFKE,1952,7,28.0
17330,SİLİFKE,1952,8,29.3
17330,SİLİFKE,1952,9,28.4
17330,SİLİFKE,1952,10,23.1
17330,SİLİFKE,1952,11,16.5
17330,SİLİFKE,1952,12,14.3
17330,SİLİFKE,1952,13,19.9
17330,SİLİFKE,1953,1,11.2
17330,SİLİFKE,1953,2,11.1
17330,SİLİFKE,1953,3,10.0
17330,SİLİFKE,1953,4,16.6
17330,SİLİFKE,1953,5,20.8
17330,SİLİFKE,1953,6,25.2
17330,SİLİFKE,1953,7,29.3
17330,SİLİFKE,1953,8,29.2
17330,SİLİFKE,1953,9,25.8
17330,SİLİFKE,1953,10,22.7
17330,SİLİFKE,1953,11,14.1
17330,SİLİFKE,1953,12,8.8
17330,SİLİFKE,1953,13,18.8
17330,SİLİFKE,1954,1,8.5
17330,SİLİFKE,1954,2,10.9
17330,SİLİFKE,1954,3,15.2
17330,SİLİFKE,1954,4,16.4
17330,SİLİFKE,1954,5,21.0
17330,SİLİFKE,1954,6,26.8
17330,SİLİFKE,1954,7,28.9
17330,SİLİFKE,1954,8,29.4
17330,SİLİFKE,1954,9,25.5
17330,SİLİFKE,1954,10,21.7
17330,SİLİFKE,1954,11,15.9
17330,SİLİFKE,1954,12,10.8
17330,SİLİFKE,1954,13,19.3
17330,SİLİFKE,1955,1,8.0
17330,SİLİFKE,1959,1,10.3
17330,SİLİFKE,1959,2,4.9
17330,SİLİFKE,1959,3,13.3
17330,SİLİFKE,1959,4,19.0
17330,SİLİFKE,1959,5,22.1
17330,SİLİFKE,1959,6,25.1
17330,SİLİFKE,1959,7,27.6
17330,SİLİFKE,1959,8,28.0
17330,SİLİFKE,1959,9,25.8
17330,SİLİFKE,1959,10,20.3
17330,SİLİFKE,1959,11,16.4
17330,SİLİFKE,1959,12,13.6
17330,SİLİFKE,1959,13,18.7
17330,SİLİFKE,1960,1,12.0
17330,SİLİFKE,1960,2,11.4
17330,SİLİFKE,1960,3,13.6
17330,SİLİFKE,1960,4,18.1
17330,SİLİFKE,1960,5,24.0
17330,SİLİFKE,1960,6,25.6
17330,SİLİFKE,1960,7,27.8
17330,SİLİFKE,1960,8,28.8
17330,SİLİFKE,1960,9,25.6
17330,SİLİFKE,1960,10,23.7
17330,SİLİFKE,1960,11,18.4
17330,SİLİFKE,1960,12,14.7
17330,SİLİFKE,1960,13,20.3
17330,SİLİFKE,1961,1,10.3
17330,SİLİFKE,1961,2,10.2
17330,SİLİFKE,1961,3,13.2
17330,SİLİFKE,1961,4,18.0
17330,SİLİFKE,1961,5,21.4
17330,SİLİFKE,1961,6,25.3
17330,SİLİFKE,1961,7,28.3
17330,SİLİFKE,1961,8,29.1
17330,SİLİFKE,1961,9,25.1
17330,SİLİFKE,1961,10,21.7
17330,SİLİFKE,1961,11,15.8
17330,SİLİFKE,1961,12,12.6
17330,SİLİFKE,1961,13,19.3
17330,SİLİFKE,1962,1,11.4
17330,SİLİFKE,1962,2,10.8
17330,SİLİFKE,1962,3,15.9
17330,SİLİFKE,1962,4,17.0
17330,SİLİFKE,1962,5,21.6
17330,SİLİFKE,1962,6,25.5
17330,SİLİFKE,1962,7,28.2
17330,SİLİFKE,1962,8,29.5
17330,SİLİFKE,1962,9,26.8
17330,SİLİFKE,1962,10,22.5
17330,SİLİFKE,1962,11,20.3
17330,SİLİFKE,1962,12,13.4
17330,SİLİFKE,1962,13,20.3
17330,SİLİFKE,1963,1,11.9
17330,SİLİFKE,1963,2,13.0
17330,SİLİFKE,1963,3,12.3
17330,SİLİFKE,1963,4,18.1
17330,SİLİFKE,1963,5,20.5
17330,SİLİFKE,1963,6,25.3
17330,SİLİFKE,1963,7,28.0
17330,SİLİFKE,1963,8,29.2
17330,SİLİFKE,1963,9,26.4
17330,SİLİFKE,1963,10,22.4
17330,SİLİFKE,1963,11,17.3
17330,SİLİFKE,1963,12,11.7
