Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
17908,KOZAN,1993,6,25.3
17908,KOZAN,1993,7,28.6
17908,KOZAN,1993,8,28.7
17908,KOZAN,1993,9,26.2
17908,KOZAN,1993,10,25.6
17908,KOZAN,1993,11,14.5
17908,KOZAN,1993,12,13.7
17908,KOZAN,1993,13,19.2
17908,KOZAN,1994,1,12.4
17908,KOZAN,1994,2,11.0
17908,KOZAN,1994,3,14.0
17908,KOZAN,1994,4,20.1
17908,KOZAN,1994,5,22.3
17908,KOZAN,1994,6,25.9
17908,KOZAN,1994,7,27.8
17908,KOZAN,1994,8,28.8
17908,KOZAN,1994,9,29.1
17908,KOZAN,1994,10,25.2
17908,KOZAN,1994,11,14.9
17908,KOZAN,1994,12,8.9
17908,KOZAN,1994,13,20.1
17908,KOZAN,1995,1,11.0
17908,KOZAN,1995,2,12.8
17908,KOZAN,1995,3,14.0
17908,KOZAN,1995,4,16.3
17908,KOZAN,1995,5,23.0
17908,KOZAN,1995,6,25.8
17908,KOZAN,1995,7,26.8
17908,KOZAN,1995,8,28.1
17908,KOZAN,1995,9,25.4
17908,KOZAN,1995,10,22.0
17908,KOZAN,1995,11,13.1
17908,KOZAN,1995,12,11.2
17908,KOZAN,1995,13,19.2
17908,KOZAN,1996,1,10.5
17908,KOZAN,1996,2,11.7
17908,KOZAN,1996,3,12.2
17908,KOZAN,1996,4,15.5
17908,KOZAN,1996,5,23.4
17908,KOZAN,1996,6,26.9
17908,KOZAN,1996,7,29.3
17908,KOZAN,1996,8,28.3
17908,KOZAN,1996,9,25.0
17908,KOZAN,1996,10,20.6
17908,KOZAN,1996,11,17.9
17908,KOZAN,1996,12,13.7
17908,KOZAN,1996,13,19.6
17908,KOZAN,1997,1,11.2
17908,KOZAN,1997,2,9.1
17908,KOZAN,1997,3,11.2
17908,KOZAN,1997,4,14.7
17908,KOZAN,1997,5,22.5
17908,KOZAN,1997,6,25.4
17908,KOZAN,1997,7,28.5
17908,KOZAN,1997,8,26.3
17908,KOZAN,1997,9,24.9
17908,KOZAN,1997,10,21.3
17908,KOZAN,1997,11,17.2
17908,KOZAN,1997,12,11.7
17908,KOZAN,1997,13,18.7
17908,KOZAN,1998,1,9.6
17908,KOZAN,1998,2,11.2
17908,KOZAN,1998,3,12.1
17908,KOZAN,1998,4,18.3
17908,KOZAN,1998,5,21.5
17908,KOZAN,1998,6,25.7
17908,KOZAN,1998,7,28.8
17908,KOZAN,1998,8,30.4
17908,KOZAN,1998,9,26.6
17908,KOZAN,1998,10,23.5
17908,KOZAN,1998,11,18.3
17908,KOZAN,1998,12,12.8
17908,KOZAN,1998,13,19.9
17908,KOZAN,1999,1,12.0
17908,KOZAN,1999,2,11.9
17908,KOZAN,1999,3,14.0
17908,KOZAN,1999,4,17.3
17908,KOZAN,1999,5,23.5
17908,KOZAN,1999,6,24.8
17908,KOZAN,1999,7,28.5
17908,KOZAN,1999,8,28.8
17908,KOZAN,1999,9,26.0
17908,KOZAN,1999,10,22.7
17908,KOZAN,1999,11,16.8
17908,KOZAN,1999,12,13.7
17908,KOZAN,1999,13,20.1
17908,KOZAN,2000,1,7.7
17908,KOZAN,2000,2,9.4
17908,KOZAN,2000,3,12.1
17908,KOZAN,2000,4,18.3
17908,KOZAN,2000,5,21.4
17908,KOZAN,2000,6,27.5
17908,KOZAN,2000,7,30.3
17908,KOZAN,2000,8,29.0
17908,KOZAN,2000,9,25.7
17908,KOZAN,2000,10,20.9
17908,KOZAN,2000,11,17.7
17908,KOZAN,2000,12,12.4
17908,KOZAN,2000,13,19.4
17908,KOZAN,2001,1,12.0
17908,KOZAN,2001,2,11.7
17908,KOZAN,2001,3,16.8
17908,KOZAN,2001,4,18.8
17908,KOZAN,2001,5,21.8
17908,KOZAN,2001,6,26.8
17908,KOZAN,2001,7,28.9
17908,KOZAN,2001,8,29.0
17908,KOZAN,2001,9,26.2
17908,KOZAN,2001,10,22.8
17908,KOZAN,2001,11,14.7
17908,KOZAN,2001,12,11.0
17908,KOZAN,2001,13,20.1
17908,KOZAN,2002,1,8.7
17908,KOZAN,2002,2,14.0
17908,KOZAN,2002,3,15.2
17908,KOZAN,2002,4,16.1
17908,KOZAN,2002,5,21.1
17908,KOZAN,2002,6,26.6
17908,KOZAN,2002,7,28.8
17908,KOZAN,2002,8,27.4
17908,KOZAN,2002,9,25.4
17908,KOZAN,2002,10,23.3
17908,KOZAN,2002,11,18.1
17908,KOZAN,2002,12,9.2
17908,KOZAN,2002,13,19.5
17908,KOZAN,2003,1,11.7
17908,KOZAN,2003,2,8.1
17908,KOZAN,2003,3,11.8
17908,KOZAN,2003,4,16.8
17908,KOZAN,2003,5,24.9
17908,KOZAN,2003,6,26.2
17908,KOZAN,2003,7,29.4
17908,KOZAN,2003,8,29.5
17908,KOZAN,2003,9,25.7
17908,KOZAN,2003,10,22.5
17908,KOZAN,2003,11,16.5
17908,KOZAN,2003,12,11.6
17908,KOZAN,2003,13,19.6
17908,KOZAN,2004,1,9.0
17908,KOZAN,2004,2,9.7
17908,KOZAN,2004,3,15.8
17908,KOZAN,2004,4,18.0
17908,KOZAN,2004,5,21.4
17908,KOZAN,2004,6,26.1
17908,KOZAN,2004,7,29.5
17908,KOZAN,2004,8,28.5
17908,KOZAN,2004,9,26.7
17908,KOZAN,2004,10,24.5
17908,KOZAN,2004,11,16.2
17908,KOZAN,2004,12,10.4
17908,KOZAN,2004,13,19.7
17908,KOZAN,2005,1,10.8
17908,KOZAN,2005,2,10.5
17908,KOZAN,2005,3,13.8
17908,KOZAN,2005,4,18.1
17908,KOZAN,2005,5,21.7
17908,KOZAN,2005,6,24.9
17908,KOZAN,2005,7,28.3
17908,KOZAN,2005,8,29.0
17908,KOZAN,2005,9,25.6
17908,KOZAN,2005,10,20.9
17908,KOZAN,2005,11,15.4
17908,KOZAN,2005,12,13.5
17908,KOZAN,2005,13,19.4
17908,KOZAN,2006,1,9.8
17908,KOZAN,2006,2,10.9
17908,KOZAN,2006,3,14.0
17908,KOZAN,2006,4,18.4
17908,KOZAN,2006,5,22.7
17908,KOZAN,2006,6,26.5
17908,KOZAN,2006,7,28.1
17908,KOZAN,2006,8,29.5
17908,KOZAN,2006,9,26.5
17908,KOZAN,2006,10,21.7
17908,KOZAN,2006,11,14.8
17908,KOZAN,2006,12,11.2
17908,KOZAN,2006,13,19.6
17908,KOZAN,2007,1,10.2
17908,KOZAN,2007,2,11.9
17908,KOZAN,2007,3,14.4
17908,KOZAN,2007,4,16.7
17908,KOZAN,2007,5,24.1
17908,KOZAN,2007,6,27.5
17908,KOZAN,2007,7,30.6
17908,KOZAN,2007,8,29.4
17908,KOZAN,2007,9,26.8
17908,KOZAN,2007,10,23.6
17908,KOZAN,2007,11,15.8
17908,KOZAN,2007,12,10.7
17908,KOZAN,2007,13,20.2
17908,KOZAN,2008,1,8.0
17908,KOZAN,2008,2,10.3
17908,KOZAN,2008,3,16.9
17908,KOZAN,2008,4,19.3
17908,KOZAN,2008,5,20.9
17908,KOZAN,2008,6,27.4
17908,KOZAN,2008,7,29.9
17908,KOZAN,2008,8,29.9
17908,KOZAN,2008,9,26.5
17908,KOZAN,2008,10,22.5
17908,KOZAN,2008,11,17.6
17908,KOZAN,2008,12,11.2
17908,KOZAN,2008,13,20.1
17908,KOZAN,2009,1,9.9
17908,KOZAN,2009,2,11.1
17908,KOZAN,2009,3,12.7
17908,KOZAN,2009,4,17.5
17908,KOZAN,2009,5,21.6
17908,KOZAN,2009,6,27.7
17908,KOZAN,2009,7,28.3
17908,KOZAN,2009,8,28.7
17908,KOZAN,2009,9,25.2
17908,KOZAN,2009,10,24.6
17908,KOZAN,2009,11,16.0
17908,KOZAN,2009,12,13.6
17908,KOZAN,2009,13,19.8
17908,KOZAN,2010,1,11.7
17908,KOZAN,2010,2,12.5
17908,KOZAN,2010,3,16.0
17908,KOZAN,2010,4,18.6
17908,KOZAN,2010,5,22.4
17908,KOZAN,2010,6,26.0
17908,KOZAN,2010,7,28.2
17908,KOZAN,2010,8,31.0
17908,KOZAN,2010,9,28.1
17908,KOZAN,2010,10,22.1
17908,KOZAN,2010,11,20.3
17908,KOZAN,2010,12,14.3
17908,KOZAN,2010,13,21.0
17908,KOZAN,2011,1,11.2
17908,KOZAN,2011,2,11.8
17908,KOZAN,2011,3,14.1
17908,KOZAN,2011,4,17.0
17908,KOZAN,2011,5,21.3
17908,KOZAN,2011,6,25.3
17908,KOZAN,2011,7,28.8
17908,KOZAN,2011,8,29.3
17908,KOZAN,2011,9,27.3
